order_id,customer_id,order_date,order_status,product_id,quantity,price,product_name,category,signup_date,country,revenue
ORD2656,CUST1284,2023-04-04,completed,PROD2,2,29.99,9 Ball Hat,Hats,2023-01-04,CA,59.98
ORD2656,CUST1284,2023-04-04,completed,PROD3,1,39.99,Cue Stick Cap,Hats,2023-01-04,CA,39.99
ORD2657,CUST1304,2023-04-14,completed,PROD1,1,44.99,8 Ball Hat,Hats,2023-07-03,MX,44.99
ORD2657,CUST1304,2023-04-14,completed,PROD12,2,39.99,Vintage Pool Hat,Hats,2023-07-03,MX,79.98
ORD2657,CUST1304,2023-04-14,completed,PROD6,3,44.99,Corner Pocket Hat,Hats,2023-07-03,MX,134.97
ORD2657,CUST1304,2023-04-14,completed,PROD5,3,29.99,Pocket King Hat,Hats,2023-07-03,MX,89.97
ORD2658,CUST1428,2023-02-02,cancelled,PROD20,3,39.99,Final Shot Hat,Hats,2023-05-14,US,119.97
ORD2658,CUST1428,2023-02-02,cancelled,PROD19,3,44.99,Rail King Hat,Accessories,2023-05-14,US,134.97
ORD2658,CUST1428,2023-02-02,cancelled,PROD14,2,34.99,Golden Cue Hat,Accessories,2023-05-14,US,69.98
ORD2658,CUST1428,2023-02-02,cancelled,PROD11,3,34.99,Chalk Logo Hat,Hats,2023-05-14,US,104.97
ORD2659,CUST1476,2023-09-16,completed,PROD15,3,39.99,Hustler Hat,Hats,2023-11-08,US,119.97
ORD2659,CUST1476,2023-09-16,completed,PROD14,1,34.99,Golden Cue Hat,Accessories,2023-11-08,US,34.99
ORD2660,CUST1285,2023-08-19,completed,PROD7,2,34.99,Lucky 7 Hat,Accessories,2023-07-22,US,69.98
ORD2660,CUST1285,2023-08-19,completed,PROD6,2,44.99,Corner Pocket Hat,Hats,2023-07-22,US,89.98
ORD2660,CUST1285,2023-08-19,completed,PROD8,1,34.99,Blackout Hat,Accessories,2023-07-22,US,34.99
ORD2661,CUST1143,2024-04-20,completed,PROD8,1,34.99,Blackout Hat,Accessories,2023-08-05,US,34.99
ORD2662,CUST1423,2023-08-30,completed,PROD15,3,29.99,Hustler Hat,Hats,2024-01-08,CA,89.97
ORD2662,CUST1423,2023-08-30,completed,PROD16,1,29.99,Rack Em Hat,Hats,2024-01-08,CA,29.99
ORD2662,CUST1423,2023-08-30,completed,PROD7,1,34.99,Lucky 7 Hat,Accessories,2024-01-08,CA,34.99
ORD2662,CUST1423,2023-08-30,completed,PROD1,3,44.99,8 Ball Hat,Hats,2024-01-08,CA,134.97
ORD2663,CUST1018,2024-03-30,completed,PROD16,1,29.99,Rack Em Hat,Hats,2023-05-12,US,29.99
ORD2664,CUST1017,2023-10-19,completed,PROD14,3,34.99,Golden Cue Hat,Accessories,2024-06-05,CA,104.97
ORD2664,CUST1017,2023-10-19,completed,PROD16,3,29.99,Rack Em Hat,Hats,2024-06-05,CA,89.97
ORD2664,CUST1017,2023-10-19,completed,PROD12,2,34.99,Vintage Pool Hat,Hats,2024-06-05,CA,69.98
ORD2665,CUST1256,2024-05-21,completed,PROD14,1,39.99,Golden Cue Hat,Accessories,2023-08-17,DE,39.99
ORD2665,CUST1256,2024-05-21,completed,PROD6,1,39.99,Corner Pocket Hat,Hats,2023-08-17,DE,39.99
ORD2665,CUST1256,2024-05-21,completed,PROD8,1,44.99,Blackout Hat,Accessories,2023-08-17,DE,44.99
ORD2666,CUST1077,2023-10-04,completed,PROD8,1,29.99,Blackout Hat,Accessories,2023-06-29,US,29.99
ORD2666,CUST1077,2023-10-04,completed,PROD17,3,29.99,Side Pocket Hat,Hats,2023-06-29,US,89.97
ORD2666,CUST1077,2023-10-04,completed,PROD5,3,29.99,Pocket King Hat,Hats,2023-06-29,US,89.97
ORD2666,CUST1077,2023-10-04,completed,PROD2,1,39.99,9 Ball Hat,Hats,2023-06-29,US,39.99
ORD2667,CUST1370,2023-04-23,completed,PROD15,3,34.99,Hustler Hat,Hats,2023-06-20,US,104.97
ORD2667,CUST1370,2023-04-23,completed,PROD4,2,44.99,Break Shot Hat,Accessories,2023-06-20,US,89.98
ORD2668,CUST1174,2024-04-27,completed,PROD14,3,44.99,Golden Cue Hat,Accessories,2023-07-30,MX,134.97
ORD2668,CUST1174,2024-04-27,completed,PROD3,3,39.99,Cue Stick Cap,Hats,2023-07-30,MX,119.97
ORD2669,CUST1497,2024-02-09,completed,PROD7,1,29.99,Lucky 7 Hat,Accessories,2023-02-05,US,29.99
ORD2669,CUST1497,2024-02-09,completed,PROD13,2,34.99,Midnight Felt Hat,Accessories,2023-02-05,US,69.98
ORD2669,CUST1497,2024-02-09,completed,PROD9,2,44.99,Stripes Hat,Accessories,2023-02-05,US,89.98
ORD2670,CUST1193,2023-08-11,cancelled,PROD17,3,39.99,Side Pocket Hat,Hats,2023-11-15,MX,119.97
ORD2670,CUST1193,2023-08-11,cancelled,PROD10,1,29.99,Solids Hat,Hats,2023-11-15,MX,29.99
ORD2670,CUST1193,2023-08-11,cancelled,PROD1,3,44.99,8 Ball Hat,Hats,2023-11-15,MX,134.97
ORD2671,CUST1475,2023-02-14,cancelled,PROD20,3,44.99,Final Shot Hat,Hats,2024-03-30,,134.97
ORD2671,CUST1475,2023-02-14,cancelled,PROD1,3,44.99,8 Ball Hat,Hats,2024-03-30,,134.97
ORD2671,CUST1475,2023-02-14,cancelled,PROD2,3,44.99,9 Ball Hat,Hats,2024-03-30,,134.97
ORD2672,CUST1112,2023-05-09,cancelled,PROD7,1,39.99,Lucky 7 Hat,Accessories,2023-12-18,DE,39.99
ORD2673,CUST1113,2024-04-17,completed,PROD15,1,39.99,Hustler Hat,Hats,2023-04-10,UK,39.99
ORD2674,CUST1221,2023-05-28,completed,PROD19,2,34.99,Rail King Hat,Accessories,2023-12-02,CA,69.98
ORD2674,CUST1221,2023-05-28,completed,PROD17,1,44.99,Side Pocket Hat,Hats,2023-12-02,CA,44.99
ORD2674,CUST1221,2023-05-28,completed,PROD15,1,34.99,Hustler Hat,Hats,2023-12-02,CA,34.99
ORD2674,CUST1221,2023-05-28,completed,PROD16,1,34.99,Rack Em Hat,Hats,2023-12-02,CA,34.99
ORD2675,CUST1165,2023-02-22,completed,PROD10,2,39.99,Solids Hat,Hats,2024-02-29,UK,79.98
ORD2676,CUST1434,2023-08-26,completed,PROD17,1,29.99,Side Pocket Hat,Hats,2023-01-20,US,29.99
ORD2677,CUST1318,2023-08-26,completed,PROD9,1,44.99,Stripes Hat,Accessories,2023-11-02,US,44.99
ORD2677,CUST1318,2023-08-26,completed,PROD2,2,29.99,9 Ball Hat,Hats,2023-11-02,US,59.98
ORD2677,CUST1318,2023-08-26,completed,PROD20,2,29.99,Final Shot Hat,Hats,2023-11-02,US,59.98
ORD2677,CUST1318,2023-08-26,completed,PROD19,3,29.99,Rail King Hat,Accessories,2023-11-02,US,89.97
ORD2678,CUST1131,2024-05-23,completed,PROD12,1,29.99,Vintage Pool Hat,Hats,2023-12-29,US,29.99
ORD2678,CUST1131,2024-05-23,completed,PROD18,1,34.99,Bank Shot Hat,Accessories,2023-12-29,US,34.99
ORD2678,CUST1131,2024-05-23,completed,PROD11,3,44.99,Chalk Logo Hat,Hats,2023-12-29,US,134.97
ORD2679,CUST1384,2024-01-28,completed,PROD3,2,44.99,Cue Stick Cap,Hats,2023-01-06,MX,89.98
ORD2679,CUST1384,2024-01-28,completed,PROD9,2,44.99,Stripes Hat,Accessories,2023-01-06,MX,89.98
ORD2679,CUST1384,2024-01-28,completed,PROD16,2,39.99,Rack Em Hat,Hats,2023-01-06,MX,79.98
ORD2680,CUST1263,2024-01-29,completed,PROD7,3,39.99,Lucky 7 Hat,Accessories,2023-02-12,CA,119.97
ORD2681,CUST1412,2023-02-05,completed,PROD20,3,34.99,Final Shot Hat,Hats,2023-04-03,,104.97
ORD2681,CUST1412,2023-02-05,completed,PROD9,2,39.99,Stripes Hat,Accessories,2023-04-03,,79.98
ORD2682,CUST1054,2023-10-25,completed,PROD4,1,34.99,Break Shot Hat,Accessories,2023-11-19,CA,34.99
ORD2682,CUST1054,2023-10-25,completed,PROD19,3,34.99,Rail King Hat,Accessories,2023-11-19,CA,104.97
ORD2683,CUST1358,2023-07-11,completed,PROD3,1,34.99,Cue Stick Cap,Hats,2024-03-25,DE,34.99
ORD2683,CUST1358,2023-07-11,completed,PROD2,3,29.99,9 Ball Hat,Hats,2024-03-25,DE,89.97
ORD2684,CUST1130,2024-03-15,completed,PROD1,1,39.99,8 Ball Hat,Hats,2024-02-03,US,39.99
ORD2684,CUST1130,2024-03-15,completed,PROD14,1,39.99,Golden Cue Hat,Accessories,2024-02-03,US,39.99
ORD2684,CUST1130,2024-03-15,completed,PROD16,1,29.99,Rack Em Hat,Hats,2024-02-03,US,29.99
ORD2684,CUST1130,2024-03-15,completed,PROD15,2,34.99,Hustler Hat,Hats,2024-02-03,US,69.98
ORD2685,CUST1287,2024-03-25,cancelled,PROD12,3,44.99,Vintage Pool Hat,Hats,2023-04-23,CA,134.97
ORD2685,CUST1287,2024-03-25,cancelled,PROD1,1,39.99,8 Ball Hat,Hats,2023-04-23,CA,39.99
ORD2685,CUST1287,2024-03-25,cancelled,PROD5,2,44.99,Pocket King Hat,Hats,2023-04-23,CA,89.98
ORD2685,CUST1287,2024-03-25,cancelled,PROD10,2,39.99,Solids Hat,Hats,2023-04-23,CA,79.98
ORD2686,CUST1265,2023-03-29,completed,PROD15,3,39.99,Hustler Hat,Hats,2023-09-16,MX,119.97
ORD2686,CUST1265,2023-03-29,completed,PROD3,1,34.99,Cue Stick Cap,Hats,2023-09-16,MX,34.99
ORD2686,CUST1265,2023-03-29,completed,PROD16,3,39.99,Rack Em Hat,Hats,2023-09-16,MX,119.97
ORD2686,CUST1265,2023-03-29,completed,PROD4,3,39.99,Break Shot Hat,Accessories,2023-09-16,MX,119.97
ORD2687,CUST1457,2023-06-30,completed,PROD15,2,34.99,Hustler Hat,Hats,2023-05-28,CA,69.98
ORD2687,CUST1457,2023-06-30,completed,PROD6,2,39.99,Corner Pocket Hat,Hats,2023-05-28,CA,79.98
ORD2687,CUST1457,2023-06-30,completed,PROD13,3,29.99,Midnight Felt Hat,Accessories,2023-05-28,CA,89.97
ORD2688,CUST1466,2023-10-30,completed,PROD4,1,34.99,Break Shot Hat,Accessories,2024-04-14,US,34.99
ORD2689,CUST1365,2023-09-06,completed,PROD11,2,39.99,Chalk Logo Hat,Hats,2023-05-27,US,79.98
ORD2689,CUST1365,2023-09-06,completed,PROD16,1,44.99,Rack Em Hat,Hats,2023-05-27,US,44.99
ORD2689,CUST1365,2023-09-06,completed,PROD19,3,44.99,Rail King Hat,Accessories,2023-05-27,US,134.97
ORD2689,CUST1365,2023-09-06,completed,PROD5,3,34.99,Pocket King Hat,Hats,2023-05-27,US,104.97
ORD2690,CUST1161,2023-02-19,completed,PROD17,3,29.99,Side Pocket Hat,Hats,2024-05-06,MX,89.97
ORD2690,CUST1161,2023-02-19,completed,PROD15,3,34.99,Hustler Hat,Hats,2024-05-06,MX,104.97
ORD2691,CUST1379,2023-07-05,cancelled,PROD9,3,44.99,Stripes Hat,Accessories,2023-08-10,US,134.97
ORD2691,CUST1379,2023-07-05,cancelled,PROD1,3,39.99,8 Ball Hat,Hats,2023-08-10,US,119.97
ORD2692,CUST1480,2024-01-11,completed,PROD9,2,34.99,Stripes Hat,Accessories,2024-05-23,MX,69.98
ORD2692,CUST1480,2024-01-11,completed,PROD3,3,29.99,Cue Stick Cap,Hats,2024-05-23,MX,89.97
ORD2692,CUST1480,2024-01-11,completed,PROD12,2,34.99,Vintage Pool Hat,Hats,2024-05-23,MX,69.98
ORD2692,CUST1480,2024-01-11,completed,PROD18,1,34.99,Bank Shot Hat,Accessories,2024-05-23,MX,34.99
ORD2693,CUST1086,2023-08-14,completed,PROD9,3,44.99,Stripes Hat,Accessories,2023-03-03,MX,134.97
ORD2693,CUST1086,2023-08-14,completed,PROD8,2,39.99,Blackout Hat,Accessories,2023-03-03,MX,79.98
ORD2694,CUST1054,2023-03-05,completed,PROD20,1,44.99,Final Shot Hat,Hats,2023-11-19,CA,44.99
ORD2694,CUST1054,2023-03-05,completed,PROD9,3,44.99,Stripes Hat,Accessories,2023-11-19,CA,134.97
ORD2694,CUST1054,2023-03-05,completed,PROD1,2,29.99,8 Ball Hat,Hats,2023-11-19,CA,59.98
ORD2694,CUST1054,2023-03-05,completed,PROD8,2,39.99,Blackout Hat,Accessories,2023-11-19,CA,79.98
ORD2695,CUST1475,2024-04-17,completed,PROD20,1,34.99,Final Shot Hat,Hats,2024-03-30,,34.99
ORD2695,CUST1475,2024-04-17,completed,PROD3,1,29.99,Cue Stick Cap,Hats,2024-03-30,,29.99
ORD2696,CUST1287,2023-06-05,completed,PROD15,3,29.99,Hustler Hat,Hats,2023-04-23,CA,89.97
ORD2696,CUST1287,2023-06-05,completed,PROD4,1,34.99,Break Shot Hat,Accessories,2023-04-23,CA,34.99
ORD2697,CUST1177,2023-09-04,completed,PROD3,1,34.99,Cue Stick Cap,Hats,2024-02-25,US,34.99
ORD2697,CUST1177,2023-09-04,completed,PROD19,1,44.99,Rail King Hat,Accessories,2024-02-25,US,44.99
ORD2697,CUST1177,2023-09-04,completed,PROD10,2,44.99,Solids Hat,Hats,2024-02-25,US,89.98
ORD2697,CUST1177,2023-09-04,completed,PROD17,3,39.99,Side Pocket Hat,Hats,2024-02-25,US,119.97
ORD2698,CUST1390,2023-05-27,completed,PROD4,2,34.99,Break Shot Hat,Accessories,2023-10-22,,69.98
ORD2699,CUST1348,2024-02-19,completed,PROD12,3,34.99,Vintage Pool Hat,Hats,2023-12-31,US,104.97
ORD2699,CUST1348,2024-02-19,completed,PROD20,3,44.99,Final Shot Hat,Hats,2023-12-31,US,134.97
ORD2699,CUST1348,2024-02-19,completed,PROD1,3,34.99,8 Ball Hat,Hats,2023-12-31,US,104.97
ORD2700,CUST1007,2024-01-02,completed,PROD14,2,39.99,Golden Cue Hat,Accessories,2024-06-05,DE,79.98
ORD2700,CUST1007,2024-01-02,completed,PROD2,3,29.99,9 Ball Hat,Hats,2024-06-05,DE,89.97
ORD2700,CUST1007,2024-01-02,completed,PROD11,1,44.99,Chalk Logo Hat,Hats,2024-06-05,DE,44.99
ORD2701,CUST1320,2023-09-13,completed,PROD14,3,39.99,Golden Cue Hat,Accessories,2024-02-15,CA,119.97
ORD2701,CUST1320,2023-09-13,completed,PROD10,2,29.99,Solids Hat,Hats,2024-02-15,CA,59.98
ORD2701,CUST1320,2023-09-13,completed,PROD15,3,44.99,Hustler Hat,Hats,2024-02-15,CA,134.97
ORD2701,CUST1320,2023-09-13,completed,PROD9,3,39.99,Stripes Hat,Accessories,2024-02-15,CA,119.97
ORD2702,CUST1312,2023-10-28,completed,PROD7,1,34.99,Lucky 7 Hat,Accessories,2023-02-15,US,34.99
ORD2702,CUST1312,2023-10-28,completed,PROD19,1,39.99,Rail King Hat,Accessories,2023-02-15,US,39.99
ORD2702,CUST1312,2023-10-28,completed,PROD4,1,44.99,Break Shot Hat,Accessories,2023-02-15,US,44.99
ORD2703,CUST1246,2023-07-28,completed,PROD17,1,44.99,Side Pocket Hat,Hats,2023-11-24,US,44.99
ORD2703,CUST1246,2023-07-28,completed,PROD18,1,39.99,Bank Shot Hat,Accessories,2023-11-24,US,39.99
ORD2703,CUST1246,2023-07-28,completed,PROD8,1,44.99,Blackout Hat,Accessories,2023-11-24,US,44.99
ORD2703,CUST1246,2023-07-28,completed,PROD10,2,44.99,Solids Hat,Hats,2023-11-24,US,89.98
ORD2704,CUST1322,2024-05-11,completed,PROD15,3,34.99,Hustler Hat,Hats,2023-09-17,MX,104.97
ORD2705,CUST1471,2024-04-04,completed,PROD5,3,39.99,Pocket King Hat,Hats,2023-05-15,,119.97
ORD2706,CUST1470,2023-08-13,completed,PROD13,2,44.99,Midnight Felt Hat,Accessories,2024-01-10,US,89.98
ORD2706,CUST1470,2023-08-13,completed,PROD20,3,44.99,Final Shot Hat,Hats,2024-01-10,US,134.97
ORD2707,CUST1442,2023-12-14,completed,PROD7,3,44.99,Lucky 7 Hat,Accessories,2024-05-20,US,134.97
ORD2707,CUST1442,2023-12-14,completed,PROD1,2,44.99,8 Ball Hat,Hats,2024-05-20,US,89.98
ORD2707,CUST1442,2023-12-14,completed,PROD17,1,44.99,Side Pocket Hat,Hats,2024-05-20,US,44.99
ORD2708,CUST1254,2024-05-12,completed,PROD4,3,29.99,Break Shot Hat,Accessories,2023-12-24,US,89.97
ORD2708,CUST1254,2024-05-12,completed,PROD16,1,39.99,Rack Em Hat,Hats,2023-12-24,US,39.99
ORD2708,CUST1254,2024-05-12,completed,PROD20,3,39.99,Final Shot Hat,Hats,2023-12-24,US,119.97
ORD2709,CUST1327,2023-11-02,completed,PROD10,3,29.99,Solids Hat,Hats,2024-02-06,MX,89.97
ORD2710,CUST1053,2024-03-05,completed,PROD17,1,39.99,Side Pocket Hat,Hats,2023-02-23,DE,39.99
ORD2710,CUST1053,2024-03-05,completed,PROD13,3,29.99,Midnight Felt Hat,Accessories,2023-02-23,DE,89.97
ORD2710,CUST1053,2024-03-05,completed,PROD15,1,39.99,Hustler Hat,Hats,2023-02-23,DE,39.99
ORD2710,CUST1053,2024-03-05,completed,PROD16,3,39.99,Rack Em Hat,Hats,2023-02-23,DE,119.97
ORD2711,CUST1248,2023-09-03,completed,PROD4,2,39.99,Break Shot Hat,Accessories,2023-11-21,,79.98
ORD2712,CUST1238,2023-08-10,completed,PROD18,3,29.99,Bank Shot Hat,Accessories,2023-04-19,MX,89.97
ORD2712,CUST1238,2023-08-10,completed,PROD9,2,34.99,Stripes Hat,Accessories,2023-04-19,MX,69.98
ORD2713,CUST1228,2023-08-07,completed,PROD3,3,44.99,Cue Stick Cap,Hats,2023-04-09,DE,134.97
ORD2713,CUST1228,2023-08-07,completed,PROD5,3,34.99,Pocket King Hat,Hats,2023-04-09,DE,104.97
ORD2713,CUST1228,2023-08-07,completed,PROD10,3,34.99,Solids Hat,Hats,2023-04-09,DE,104.97
ORD2713,CUST1228,2023-08-07,completed,PROD14,2,39.99,Golden Cue Hat,Accessories,2023-04-09,DE,79.98
ORD2714,CUST1066,2024-01-09,completed,PROD9,3,39.99,Stripes Hat,Accessories,2023-03-25,US,119.97
ORD2714,CUST1066,2024-01-09,completed,PROD11,3,34.99,Chalk Logo Hat,Hats,2023-03-25,US,104.97
ORD2715,CUST1050,2024-04-21,completed,PROD5,1,39.99,Pocket King Hat,Hats,2024-06-03,,39.99
ORD2715,CUST1050,2024-04-21,completed,PROD8,1,29.99,Blackout Hat,Accessories,2024-06-03,,29.99
ORD2715,CUST1050,2024-04-21,completed,PROD2,2,39.99,9 Ball Hat,Hats,2024-06-03,,79.98
ORD2716,CUST1096,2023-07-09,cancelled,PROD7,2,29.99,Lucky 7 Hat,Accessories,2023-03-30,CA,59.98
ORD2716,CUST1096,2023-07-09,cancelled,PROD6,3,29.99,Corner Pocket Hat,Hats,2023-03-30,CA,89.97
ORD2717,CUST1091,2023-07-31,completed,PROD2,1,39.99,9 Ball Hat,Hats,2023-10-14,MX,39.99
ORD2717,CUST1091,2023-07-31,completed,PROD1,1,34.99,8 Ball Hat,Hats,2023-10-14,MX,34.99
ORD2718,CUST1494,2023-07-21,completed,PROD5,2,44.99,Pocket King Hat,Hats,2024-04-13,CA,89.98
ORD2718,CUST1494,2023-07-21,completed,PROD9,3,29.99,Stripes Hat,Accessories,2024-04-13,CA,89.97
ORD2718,CUST1494,2023-07-21,completed,PROD19,1,34.99,Rail King Hat,Accessories,2024-04-13,CA,34.99
ORD2719,CUST1263,2023-08-02,completed,PROD3,3,44.99,Cue Stick Cap,Hats,2023-02-12,CA,134.97
ORD2720,CUST1417,2024-04-25,completed,PROD15,2,34.99,Hustler Hat,Hats,2024-05-15,US,69.98
ORD2720,CUST1417,2024-04-25,completed,PROD12,3,34.99,Vintage Pool Hat,Hats,2024-05-15,US,104.97
ORD2720,CUST1417,2024-04-25,completed,PROD16,1,44.99,Rack Em Hat,Hats,2024-05-15,US,44.99
ORD2721,CUST1290,2024-04-15,completed,PROD15,1,39.99,Hustler Hat,Hats,2023-07-13,US,39.99
ORD2721,CUST1290,2024-04-15,completed,PROD12,2,29.99,Vintage Pool Hat,Hats,2023-07-13,US,59.98
ORD2721,CUST1290,2024-04-15,completed,PROD9,2,29.99,Stripes Hat,Accessories,2023-07-13,US,59.98
ORD2722,CUST1095,2024-02-14,completed,PROD11,1,34.99,Chalk Logo Hat,Hats,2024-04-09,CA,34.99
ORD2723,CUST1087,2023-08-13,completed,PROD19,3,44.99,Rail King Hat,Accessories,2024-05-29,MX,134.97
ORD2723,CUST1087,2023-08-13,completed,PROD6,3,34.99,Corner Pocket Hat,Hats,2024-05-29,MX,104.97
ORD2723,CUST1087,2023-08-13,completed,PROD13,1,39.99,Midnight Felt Hat,Accessories,2024-05-29,MX,39.99
ORD2723,CUST1087,2023-08-13,completed,PROD4,2,39.99,Break Shot Hat,Accessories,2024-05-29,MX,79.98
ORD2724,CUST1077,2023-11-07,cancelled,PROD2,1,44.99,9 Ball Hat,Hats,2023-06-29,US,44.99
ORD2724,CUST1077,2023-11-07,cancelled,PROD3,1,34.99,Cue Stick Cap,Hats,2023-06-29,US,34.99
ORD2724,CUST1077,2023-11-07,cancelled,PROD7,2,34.99,Lucky 7 Hat,Accessories,2023-06-29,US,69.98
ORD2724,CUST1077,2023-11-07,cancelled,PROD14,3,39.99,Golden Cue Hat,Accessories,2023-06-29,US,119.97
ORD2725,CUST1287,2023-06-13,completed,PROD17,2,39.99,Side Pocket Hat,Hats,2023-04-23,CA,79.98
ORD2726,CUST1119,2023-03-10,completed,PROD18,2,44.99,Bank Shot Hat,Accessories,2023-02-02,CA,89.98
ORD2726,CUST1119,2023-03-10,completed,PROD9,2,29.99,Stripes Hat,Accessories,2023-02-02,CA,59.98
ORD2726,CUST1119,2023-03-10,completed,PROD10,2,34.99,Solids Hat,Hats,2023-02-02,CA,69.98
ORD2727,CUST1301,2023-10-17,completed,PROD1,1,39.99,8 Ball Hat,Hats,2023-04-02,CA,39.99
ORD2727,CUST1301,2023-10-17,completed,PROD3,3,29.99,Cue Stick Cap,Hats,2023-04-02,CA,89.97
ORD2727,CUST1301,2023-10-17,completed,PROD18,2,39.99,Bank Shot Hat,Accessories,2023-04-02,CA,79.98
ORD2728,CUST1490,2023-04-07,completed,PROD4,1,39.99,Break Shot Hat,Accessories,2023-07-29,CA,39.99
ORD2728,CUST1490,2023-04-07,completed,PROD8,1,34.99,Blackout Hat,Accessories,2023-07-29,CA,34.99
ORD2728,CUST1490,2023-04-07,completed,PROD3,1,34.99,Cue Stick Cap,Hats,2023-07-29,CA,34.99
ORD2729,CUST1399,2023-04-12,completed,PROD1,2,44.99,8 Ball Hat,Hats,2023-05-26,UK,89.98
ORD2729,CUST1399,2023-04-12,completed,PROD5,2,29.99,Pocket King Hat,Hats,2023-05-26,UK,59.98
ORD2729,CUST1399,2023-04-12,completed,PROD7,2,44.99,Lucky 7 Hat,Accessories,2023-05-26,UK,89.98
ORD2729,CUST1399,2023-04-12,completed,PROD12,2,29.99,Vintage Pool Hat,Hats,2023-05-26,UK,59.98
ORD2730,CUST1451,2024-01-08,completed,PROD10,2,44.99,Solids Hat,Hats,2023-06-24,CA,89.98
ORD2731,CUST1499,2024-04-18,completed,PROD6,2,39.99,Corner Pocket Hat,Hats,2023-11-02,,79.98
ORD2731,CUST1499,2024-04-18,completed,PROD16,2,34.99,Rack Em Hat,Hats,2023-11-02,,69.98
ORD2731,CUST1499,2024-04-18,completed,PROD17,1,44.99,Side Pocket Hat,Hats,2023-11-02,,44.99
ORD2731,CUST1499,2024-04-18,completed,PROD3,2,34.99,Cue Stick Cap,Hats,2023-11-02,,69.98
ORD2732,CUST1164,2023-05-04,completed,PROD13,2,34.99,Midnight Felt Hat,Accessories,2023-09-13,US,69.98
ORD2732,CUST1164,2023-05-04,completed,PROD20,1,29.99,Final Shot Hat,Hats,2023-09-13,US,29.99
ORD2733,CUST1181,2023-07-10,completed,PROD6,3,44.99,Corner Pocket Hat,Hats,2023-06-22,US,134.97
ORD2733,CUST1181,2023-07-10,completed,PROD1,1,44.99,8 Ball Hat,Hats,2023-06-22,US,44.99
ORD2733,CUST1181,2023-07-10,completed,PROD2,2,34.99,9 Ball Hat,Hats,2023-06-22,US,69.98
ORD2733,CUST1181,2023-07-10,completed,PROD13,3,39.99,Midnight Felt Hat,Accessories,2023-06-22,US,119.97
ORD2734,CUST1468,2024-02-20,completed,PROD4,2,34.99,Break Shot Hat,Accessories,2023-05-12,US,69.98
ORD2735,CUST1397,2023-07-10,completed,PROD6,3,29.99,Corner Pocket Hat,Hats,2023-07-25,US,89.97
ORD2736,CUST1222,2023-12-01,completed,PROD15,2,29.99,Hustler Hat,Hats,2023-07-30,US,59.98
ORD2736,CUST1222,2023-12-01,completed,PROD9,1,34.99,Stripes Hat,Accessories,2023-07-30,US,34.99
ORD2736,CUST1222,2023-12-01,completed,PROD8,1,29.99,Blackout Hat,Accessories,2023-07-30,US,29.99
ORD2736,CUST1222,2023-12-01,completed,PROD2,3,29.99,9 Ball Hat,Hats,2023-07-30,US,89.97
ORD2737,CUST1310,2023-12-28,cancelled,PROD10,2,34.99,Solids Hat,Hats,2024-04-15,US,69.98
ORD2737,CUST1310,2023-12-28,cancelled,PROD1,3,39.99,8 Ball Hat,Hats,2024-04-15,US,119.97
ORD2737,CUST1310,2023-12-28,cancelled,PROD12,3,44.99,Vintage Pool Hat,Hats,2024-04-15,US,134.97
ORD2737,CUST1310,2023-12-28,cancelled,PROD7,1,39.99,Lucky 7 Hat,Accessories,2024-04-15,US,39.99
ORD2738,CUST1431,2023-03-23,completed,PROD7,1,39.99,Lucky 7 Hat,Accessories,2024-06-01,UK,39.99
ORD2739,CUST1465,2024-04-30,completed,PROD1,1,34.99,8 Ball Hat,Hats,2023-10-10,US,34.99
ORD2739,CUST1465,2024-04-30,completed,PROD19,2,39.99,Rail King Hat,Accessories,2023-10-10,US,79.98
ORD2739,CUST1465,2024-04-30,completed,PROD10,2,44.99,Solids Hat,Hats,2023-10-10,US,89.98
ORD2739,CUST1465,2024-04-30,completed,PROD20,3,39.99,Final Shot Hat,Hats,2023-10-10,US,119.97
ORD2740,CUST1006,2023-02-13,completed,PROD13,3,34.99,Midnight Felt Hat,Accessories,2023-12-05,US,104.97
ORD2740,CUST1006,2023-02-13,completed,PROD20,1,34.99,Final Shot Hat,Hats,2023-12-05,US,34.99
ORD2740,CUST1006,2023-02-13,completed,PROD18,2,34.99,Bank Shot Hat,Accessories,2023-12-05,US,69.98
ORD2740,CUST1006,2023-02-13,completed,PROD15,1,44.99,Hustler Hat,Hats,2023-12-05,US,44.99
ORD2741,CUST1329,2023-10-17,completed,PROD13,3,44.99,Midnight Felt Hat,Accessories,2023-06-18,US,134.97
ORD2741,CUST1329,2023-10-17,completed,PROD11,2,29.99,Chalk Logo Hat,Hats,2023-06-18,US,59.98
ORD2741,CUST1329,2023-10-17,completed,PROD17,2,34.99,Side Pocket Hat,Hats,2023-06-18,US,69.98
ORD2742,CUST1262,2024-04-10,completed,PROD4,2,39.99,Break Shot Hat,Accessories,2023-01-25,US,79.98
ORD2742,CUST1262,2024-04-10,completed,PROD14,2,34.99,Golden Cue Hat,Accessories,2023-01-25,US,69.98
ORD2742,CUST1262,2024-04-10,completed,PROD3,2,29.99,Cue Stick Cap,Hats,2023-01-25,US,59.98
ORD2743,CUST1160,2024-02-25,completed,PROD17,2,29.99,Side Pocket Hat,Hats,2023-01-17,US,59.98
ORD2743,CUST1160,2024-02-25,completed,PROD10,2,34.99,Solids Hat,Hats,2023-01-17,US,69.98
